0.13101,-0.013568,X_0145,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Granulicella,paludicola,paludicola
0.21053,0.0026336,X_0146,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 12,pasteurianum,pasteurianum
0.18711,0.017277,X_0148,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,unidentified,Mucilaginibacter
0.13357,0.0036697,X_0152,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,unidentified,Mucilaginibacter
-0.058845,0.030415,X_0153,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,unidentified,Burkholderia-Caballeronia-Paraburkholderia
0.085304,0.13543,X_0155,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,unidentified,Mucilaginibacter
-0.004197,0.037895,X_0162,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidocella,unidentified,Acidocella
-0.076402,0.011408,X_0165,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Telmatospirillum,unidentified,Telmatospirillum
-0.073404,-0.00068337,X_0167,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Fulvimonas,unidentified,Fulvimonas
-0.050337,0.012955,X_0170,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,unidentified,unidentified,Chitinophagaceae
-0.082258,0.037043,X_0175,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified,Sphingomonas
0.20023,0.16,X_0176,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified,Sphingomonas
-0.046268,0.050995,X_0180,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,unidentified,Leifsonia
-0.08712,0.0092189,X_0182,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Rurimicrobium,unidentified,Rurimicrobium
-0.033597,0.018637,X_0189,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidocella,unidentified,Acidocella
-0.038407,-0.11352,X_0194,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Spirosoma,unidentified,Spirosoma
-0.041864,0.032876,X_0195,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,unidentified,Paenibacillus
0.17326,-0.057027,X_0196,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,unidentified,Taibaiella
0.054106,-0.023332,X_0199,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,unidentified,Mucilaginibacter
-0.01393,0.074286,X_0200,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,unidentified,Massilia
0.16765,0.12912,X_0203,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,unidentified,Edaphobaculum
-0.069219,-0.0059647,X_0205,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,unidentified,Burkholderia-Caballeronia-Paraburkholderia
-0.078615,0.0098776,X_0208,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,unidentified,Asticcacaulis
-0.069483,0.042473,X_0211,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,Anaerospora,unidentified,Anaerospora
-0.05108,-0.0063485,X_0213,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Occallatibacter,unidentified,Occallatibacter
-0.036823,-0.092943,X_0214,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,fermentans,fermentans
-0.057021,0.0051597,X_0216,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,unidentified,Puia
0.065199,0.0016218,X_0218,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,unidentified,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
-0.06532,0.0086829,X_0219,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Edaphobacter,unidentified,Edaphobacter
-0.059199,-0.017909,X_0221,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,unidentified,unidentified,Chitinophagaceae
0.019042,0.16097,X_0224,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,unidentified,Mucilaginibacter
-0.045356,-0.099651,X_0225,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Granulicella,unidentified,Granulicella
-0.044694,0.040284,X_0226,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,unidentified,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
0.050749,0.0023049,X_0227,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,angelicae,angelicae
0.095262,0.088097,X_0234,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,unidentified,Rhodopseudomonas
0.15869,-0.0022902,X_0237,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,unidentified,Mucilaginibacter
0.039827,0.2137,X_0238,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidisoma,unidentified,Acidisoma
-0.064061,0.0075289,X_0247,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,unidentified,Mucilaginibacter
-0.093475,-0.0024659,X_0250,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,unidentified,Rhodanobacter
-0.032213,0.084435,X_0256,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,unidentified,Mucilaginibacter
-0.062159,-0.022543,X_0257,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified,Sphingomonas
-0.054718,-0.10114,X_0258,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Terracidiphilus,unidentified,Terracidiphilus
0.01679,0.16282,X_0266,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,unidentified,unidentified,unidentified,0319-6G20
0.073495,0.0089448,X_0269,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,unidentified,Puia
-0.0046157,0.14495,X_0279,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,Aliidongia,unidentified,Aliidongia
0.0433,0.009157,X_0282,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Hylemonella,unidentified,Hylemonella
0.084361,0.011571,X_0283,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,unidentified,Phenylobacterium
0.15295,0.0035639,X_0284,Bacteria,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,Bacteria
-0.10499,0.0020956,X_0287,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,Aliidongia,unidentified,Aliidongia
-0.072454,0.031036,X_0295,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,unidentified,unidentified,Magnetospirillaceae
0.013069,0.18178,X_0296,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,unidentified,Asticcacaulis
-0.093126,-0.051545,X_0301,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,unidentified,unidentified,Acetobacteraceae
0.089953,0.014888,X_0308,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Acidicapsa,unidentified,Acidicapsa
-0.059613,-0.031,X_0324,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,unidentified,unidentified,Obscuribacteraceae
-0.07149,-0.095041,X_0331,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Telmatospirillum,unidentified,Telmatospirillum
-0.097176,-0.04118,X_0352,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,unidentified,unidentified,Chitinophagaceae
-0.064045,0.064296,X_0358,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,unidentified,Edaphobaculum
-0.074648,0.0055721,X_0367,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,unidentified,Massilia
-0.079112,0.0065599,X_0374,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,unidentified,Mucilaginibacter
0.029055,0.0066001,X_0377,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,unidentified,Phenylobacterium
0.0049803,0.0028838,X_0381,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Heliimonas,unidentified,Heliimonas
-0.047419,0.088962,X_0394,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,unidentified,unidentified,Alcaligenaceae
-0.095032,-0.058187,X_0398,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methyloferula,unidentified,Methyloferula
