-0.057521,-0.059395,X_0061,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ethanoligenenaceae,Incertae Sedis,unidentified,Incertae Sedis
-0.1551,-0.12536,X_0063,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,rosa,rosa
0.17721,0.22418,X_0078,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,Rhizomicrobium,unidentified,Rhizomicrobium
0.076304,0.053028,X_0082,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalicibacterium,unidentified,Oxalicibacterium
0.011704,0.15234,X_0083,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,unidentified,Tolumonas
0.14595,0.20277,X_0087,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Telmatospirillum,siberiense,siberiense
0.18517,0.026411,X_0090,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,unidentified,Novosphingobium
-0.056637,0.031255,X_0095,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,oryzae,oryzae
0.15619,-0.0067171,X_0098,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,unidentified,Duganella
-0.04292,-0.094087,X_0107,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Curvibacter,unidentified,Curvibacter
-0.12836,-0.13821,X_0110,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),unidentified,unidentified,Acidobacteriaceae (Subgroup 1)
-0.10231,-0.074316,X_0128,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,unidentified,Duganella
-0.030655,0.074843,X_0135,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Telmatospirillum,unidentified,Telmatospirillum
-0.13889,-0.078048,X_0137,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,unidentified,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
-0.055402,0.0099953,X_0151,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Uliginosibacterium,unidentified,Uliginosibacterium
0.17051,0.0093391,X_0156,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,unidentified,Sediminibacterium
-0.069271,0.1387,X_0158,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified,Sphingomonas
0.21064,-0.011961,X_0163,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Heliimonas,saccharivorans,saccharivorans
0.1705,0.146,X_0169,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,unidentified,Caulobacter
0.1466,-0.089782,X_0176,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unidentified,Sphingomonas
-0.13096,-0.15276,X_0185,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Niveibacterium,unidentified,Niveibacterium
-0.040011,0.19856,X_0186,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),unidentified,unidentified,Acidobacteriaceae (Subgroup 1)
-0.045287,0.19885,X_0190,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Aquitalea,unidentified,Aquitalea
-0.11693,-0.037966,X_0197,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Ideonella,unidentified,Ideonella
-0.13808,-0.15788,X_0201,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Undibacterium,unidentified,Undibacterium
-0.085855,-0.071125,X_0213,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Occallatibacter,unidentified,Occallatibacter
-0.089882,0.071159,X_0215,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Robbsia,unidentified,Robbsia
-0.11241,-0.10615,X_0223,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,unidentified,Massilia
0.16395,-0.090166,X_0244,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,unidentified,Chryseobacterium
-0.1567,-0.1206,X_0259,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Roseateles,unidentified,Roseateles
-0.069891,-0.18066,X_0260,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,unidentified,unidentified,Acetobacteraceae
-0.12927,-0.13493,X_0262,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,unidentified,Pedobacter
-0.04348,-0.15646,X_0263,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,unidentified,Novosphingobium
-0.14923,-0.14739,X_0267,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Paucibacter,unidentified,Paucibacter
-0.13167,-0.1533,X_0270,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Niveibacterium,unidentified,Niveibacterium
-0.098813,-0.19359,X_0277,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta 2,unidentified,Spirochaeta 2
-0.13972,-0.15838,X_0294,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chromobacteriaceae,Paludibacterium,yongneupense,yongneupense
-0.15072,-0.1703,X_0310,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Nitrospirillum,amazonense,amazonense
-0.10822,-0.01706,X_0322,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Parasediminibacterium,unidentified,Parasediminibacterium
-0.053339,-0.17517,X_0334,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,unidentified,unidentified,Comamonadaceae
0.035456,-0.14345,X_0337,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,unidentified,Azospirillum
-0.070228,-0.20123,X_0390,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,unidentified,unidentified,unidentified,Rhizobiales
-0.19805,-0.20472,X_0491,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,unidentified,Asticcacaulis
